MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202101261615_0484,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.2,4,1134890,2987624,5975248,18325,3165,13281,819573.3673632048,1930761,1.014,1.028,1.198,878261,0.294,1752529,0.293,0.003121,0.000028,0.000051
Edge,job_202101261615_0295,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,4,1134890,2987624,5975248,19912,3483,15972,840309.8375476873,1905573,1.022,1.052,1.201,843979,0.282,1685859,0.282,0.005673,0.000167,0.000178
Edge,job_202101261615_0691,8,RoadCanada.vertex,InitializeSampleGD,10,0.015,0.15,4,1965206,5533214,5533214,27174,4393,20456,1171178.9794778347,3924435,1.006,1.006,1.005,2304153,0.416,2304153,0.416,0.000002,0.000003,0.000003
Edge,job_202101261615_0432,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.1,16,1134890,2987624,5975248,37135,2653,32567,779567.8772222797,2464740,1.047,1.063,1.526,1406121,0.471,2809066,0.470,0.030916,0.000144,0.000475
Edge,job_202101261615_0398,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.2,8,1134890,2987624,5975248,26667,2824,21892,836145.1412600145,2428018,1.010,1.040,1.299,1097629,0.367,2192239,0.367,0.011732,0.000016,0.000129
Edge,job_202101261615_0307,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.2,4,1134890,2987624,5975248,17472,3284,13758,844679.4165968127,2012838,1.023,1.027,1.299,848979,0.284,1695419,0.284,0.005712,0.000133,0.000083
Edge,job_202101261615_0362,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.15,8,1134890,2987624,5975248,25511,3134,20448,832652.7637179506,2222261,1.048,1.049,1.494,1106822,0.370,2211277,0.370,0.016961,0.000128,0.000214
Edge,job_202101261615_0304,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.2,4,1134890,2987624,5975248,23954,4051,19370,872382.2063397786,2127077,1.021,1.032,1.188,830713,0.278,1653605,0.277,0.004272,0.000101,0.000115
Edge,job_202101261615_0568,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.2,4,1965206,5533214,5533214,22828,4276,18078,1174483.8194622698,3616911,1.004,1.004,1.012,2307574,0.417,2307574,0.417,0.000020,0.000002,0.000002
Edge,job_202101261615_0537,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.15,16,1965206,5533214,5533214,75579,2938,71968,1091849.0820788438,5796372,1.017,1.017,1.019,2516448,0.455,2516448,0.455,0.000019,0.000021,0.000021
Edge,job_202101261615_0611,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.15,8,1965206,5533214,5533214,41631,2839,36640,1111860.1801599618,4959856,1.013,1.013,1.010,2448187,0.442,2448187,0.442,0.000009,0.000011,0.000011
Edge,job_202101261615_0255,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.1,16,1134890,2987624,5975248,49735,3987,45349,815567.1800059957,2621416,1.054,1.107,1.473,1336623,0.447,2672974,0.447,0.030861,0.000232,0.000358
Edge,job_202101261615_0588,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.1,16,1965206,5533214,5533214,78696,2141,74042,1096702.887317155,6033366,1.018,1.018,1.019,2498412,0.452,2498412,0.452,0.000031,0.000022,0.000022
Edge,job_202101261615_0559,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.2,4,1965206,5533214,5533214,24418,3753,20094,1173546.0999202228,3762134,1.006,1.006,1.005,2302300,0.416,2302300,0.416,0.000002,0.000003,0.000003
Edge,job_202101261615_0464,8,Youtube.vertex,InitializeSampleGD,5,0.01,0.2,8,1134890,2987624,5975248,24729,4056,18642,759081.0229388945,2125738,1.050,1.044,1.495,1233270,0.413,2461149,0.412,0.022963,0.000220,0.000157
Edge,job_202101261615_0476,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.2,8,1134890,2987624,5975248,27914,2954,23032,811928.0951604947,2364550,1.040,1.047,1.479,1102060,0.369,2193953,0.367,0.018600,0.000149,0.000157
Edge,job_202101261615_0704,8,RoadCanada.vertex,InitializeSampleGD,15,0.02,0.15,8,1965206,5533214,5533214,42923,3495,36934,1118668.373841201,4935804,1.013,1.013,1.015,2429834,0.439,2429834,0.439,0.000020,0.000011,0.000011
Edge,job_202101261615_0624,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.15,16,1965206,5533214,5533214,76353,4976,69017,1091216.674206201,5675459,1.018,1.018,1.027,2518796,0.455,2518796,0.455,0.000047,0.000021,0.000021
Edge,job_202101261615_0411,8,Youtube.vertex,InitializeSampleGD,5,0.01,0.1,16,1134890,2987624,5975248,37611,3065,32559,748136.1744739945,2407419,1.053,1.082,1.444,1409508,0.472,2814302,0.471,0.028242,0.000230,0.000422
Edge,job_202101261615_0311,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.2,8,1134890,2987624,5975248,23092,3562,19040,816700.9928937057,2083236,1.039,1.041,1.358,1169346,0.391,2327644,0.390,0.017191,0.000248,0.000163
Edge,job_202101261615_0491,8,RoadCanada.vertex,InitializeSampleRD,5,0.01,0.1,8,1965206,5533214,5533214,44275,3619,40207,1119567.166602381,5227738,1.013,1.013,1.012,2420062,0.437,2420062,0.437,0.000013,0.000011,0.000011
Edge,job_202101261615_0327,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.2,16,1134890,2987624,5975248,28425,3232,24674,797643.1894346313,2375826,1.070,1.074,1.371,1501146,0.502,2984839,0.500,0.024673,0.000184,0.000363
Edge,job_202101261615_0425,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.1,8,1134890,2987624,5975248,24385,2627,19873,748248.6843774668,2163194,1.046,1.078,1.423,1296792,0.434,2590968,0.434,0.024284,0.000223,0.000376
Edge,job_202101261615_0712,8,RoadCanada.vertex,InitializeSampleGD,15,0.01,0.2,4,1965206,5533214,5533214,29197,8148,18916,1162129.889874252,3549763,1.004,1.004,1.008,2354158,0.425,2354158,0.425,0.000004,0.000002,0.000002
Edge,job_202101261615_0292,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.15,4,1134890,2987624,5975248,19507,4005,15035,858374.3591266931,1901725,1.045,1.048,1.267,879755,0.294,1754013,0.294,0.004613,0.000119,0.000155
Edge,job_202101261615_0313,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.2,4,1134890,2987624,5975248,19170,3704,15007,871920.0900356437,2007116,1.006,1.021,1.270,773939,0.259,1546116,0.259,0.005905,0.000004,0.000052
Edge,job_202101261615_0638,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.2,8,1965206,5533214,5533214,43520,3347,37669,1119358.1330005645,5016422,1.012,1.012,1.014,2432410,0.440,2432410,0.440,0.000026,0.000009,0.000009
Edge,job_202101261615_0619,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.15,4,1965206,5533214,5533214,23764,2362,19029,1167167.8539079998,3715932,1.003,1.003,1.011,2320954,0.419,2320954,0.419,0.000015,0.000001,0.000001
Edge,job_202101261615_0671,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.1,8,1965206,5533214,5533214,42026,2678,37103,1120603.421650222,4964179,1.010,1.010,1.012,2425386,0.438,2425386,0.438,0.000010,0.000010,0.000010
Edge,job_202101261615_0356,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.15,8,1134890,2987624,5975248,26147,2797,21304,795685.7426514144,2204985,1.047,1.027,1.353,1184174,0.396,2363750,0.396,0.019146,0.000189,0.000101
Edge,job_202101261615_0566,8,RoadCanada.vertex,InitializeSampleRD,10,0.02,0.2,8,1965206,5533214,5533214,40483,3353,36588,1118515.4226498092,4813111,1.011,1.011,1.006,2435549,0.440,2435549,0.440,0.000001,0.000008,0.000008
Edge,job_202101261615_0396,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.2,16,1134890,2987624,5975248,37018,2520,32537,812888.8655417225,2515088,1.047,1.072,1.541,1419505,0.475,2835686,0.475,0.034717,0.000184,0.000333
Edge,job_202101261615_0489,8,Youtube.vertex,InitializeSampleGD,15,0.02,0.2,16,1134890,2987624,5975248,19656,3247,14551,765074.4365291337,2186891,1.043,1.077,1.479,1736829,0.581,3446558,0.577,0.031751,0.000081,0.000804
Edge,job_202101261615_0567,8,RoadCanada.vertex,InitializeSampleRD,10,0.02,0.2,16,1965206,5533214,5533214,69401,3367,65361,1089242.474538931,5421963,1.017,1.017,1.017,2523423,0.456,2523423,0.456,0.000014,0.000019,0.000019
Edge,job_202101261615_0309,8,Youtube.vertex,InitializeSampleRD,15,0.01,0.2,16,1134890,2987624,5975248,40560,3823,36241,815789.0707508044,2469115,1.049,1.062,1.509,1378010,0.461,2750376,0.460,0.029528,0.000193,0.000377
Edge,job_202101261615_0577,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.1,4,1965206,5533214,5533214,25576,4093,19221,1164926.142589567,3897802,1.006,1.006,1.006,2318321,0.419,2318321,0.419,0.000005,0.000003,0.000003
Edge,job_202101261615_0664,8,RoadCanada.vertex,InitializeSampleGD,10,0.015,0.1,4,1965206,5533214,5533214,25703,3506,20018,1164442.8373488062,3952010,1.009,1.009,1.007,2312985,0.418,2312985,0.418,0.000005,0.000007,0.000007
Edge,job_202101261615_0543,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.15,16,1965206,5533214,5533214,75360,2963,71757,1095920.6889842688,5795705,1.016,1.016,1.014,2502979,0.452,2502979,0.452,0.000012,0.000018,0.000018
Edge,job_202101261615_0475,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.2,4,1134890,2987624,5975248,21104,2947,16250,811150.8361982327,1922253,1.034,1.017,1.104,905645,0.303,1809943,0.303,0.001976,0.000154,0.000034
Edge,job_202101261615_0581,8,RoadCanada.vertex,InitializeSampleHD,5,0.015,0.1,8,1965206,5533214,5533214,40258,2190,35783,1114318.955031536,4922337,1.012,1.012,1.016,2440138,0.441,2440138,0.441,0.000025,0.000009,0.000009
Edge,job_202101261615_0523,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.15,4,1965206,5533214,5533214,23322,4005,18699,1167975.070873895,3732416,1.006,1.006,1.006,2312098,0.418,2312098,0.418,0.000004,0.000003,0.000003
Edge,job_202101261615_0632,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.2,8,1965206,5533214,5533214,40745,3625,34924,1107087.5517781035,4767664,1.013,1.013,1.021,2465174,0.446,2465174,0.446,0.000028,0.000012,0.000012
Edge,job_202101261615_0249,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.1,16,1134890,2987624,5975248,29704,3740,25464,784328.4882285584,2368955,1.039,1.063,1.447,1521917,0.509,3028579,0.507,0.026559,0.000065,0.000669
Edge,job_202101261615_0441,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.15,16,1134890,2987624,5975248,42156,2706,37545,818356.4295164923,2589772,1.074,1.073,1.578,1331493,0.446,2658719,0.445,0.038861,0.000661,0.000565
Edge,job_202101261615_0377,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.15,8,1134890,2987624,5975248,22142,2369,17692,772728.1275516046,1994231,1.027,1.036,1.413,1243347,0.416,2473888,0.414,0.021900,0.000046,0.000185
Edge,job_202101261615_0303,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.2,16,1134890,2987624,5975248,27237,4162,22499,826175.1566102998,2455136,1.044,1.057,1.464,1531923,0.513,3050602,0.511,0.033000,0.000146,0.000657
Edge,job_202101261615_0746,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.1,8,685230,7600595,13298940,16341,3374,12537,568730.6331938735,1171091,1.050,1.141,1.405,1041293,0.137,1825675,0.137,0.021080,0.000478,0.002110
Edge,job_202101261615_0569,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.2,8,1965206,5533214,5533214,39614,3726,35299,1111153.4656982806,4745967,1.010,1.010,1.011,2454710,0.444,2454710,0.444,0.000009,0.000009,0.000009
Edge,job_202101261615_0646,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.2,4,1965206,5533214,5533214,24072,3528,17938,1165218.1947633256,3461361,1.006,1.006,1.006,2340625,0.423,2340625,0.423,0.000002,0.000002,0.000002
Edge,job_202101261615_0648,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.2,16,1965206,5533214,5533214,75559,2853,70345,1087463.2261274387,5759220,1.018,1.018,1.017,2529707,0.457,2529707,0.457,0.000036,0.000020,0.000020
Edge,job_202101261615_0625,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.2,4,1965206,5533214,5533214,23414,2921,17925,1161040.5594619114,3521089,1.003,1.003,1.001,2342560,0.423,2342560,0.423,0.000000,0.000001,0.000001
Edge,job_202101261615_0384,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.2,16,1134890,2987624,5975248,39072,3639,33438,777233.413231895,2433591,1.051,1.076,1.497,1426638,0.478,2849031,0.477,0.027406,0.000173,0.000415
Edge,job_202101261615_0444,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.15,16,1134890,2987624,5975248,31883,2920,26958,805708.9622190631,2392530,1.057,1.074,1.589,1410065,0.472,2812409,0.471,0.034879,0.000174,0.000433
Edge,job_202101261615_0289,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.15,4,1134890,2987624,5975248,19428,3974,14914,834910.1780642545,1921928,1.033,1.017,1.267,883290,0.296,1763506,0.295,0.009529,0.000067,0.000034
Edge,job_202101261615_0738,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.1,16,685230,7600595,13298940,18713,3259,15009,528234.5956957799,1173405,1.050,1.476,1.695,1673335,0.220,3071097,0.231,0.020186,0.000455,0.005771
Edge,job_202101261615_0676,8,RoadCanada.vertex,InitializeSampleGD,15,0.02,0.1,4,1965206,5533214,5533214,23695,2333,18977,1156776.2363177573,3714719,1.008,1.008,1.010,2345214,0.424,2345214,0.424,0.000011,0.000006,0.000006
Edge,job_202101261615_0371,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.15,8,1134890,2987624,5975248,24447,2641,19916,793663.4178923079,2095756,1.050,1.047,1.430,1132888,0.379,2261232,0.378,0.018610,0.000157,0.000148
Edge,job_202101261615_0423,8,Youtube.vertex,InitializeSampleGD,10,0.015,0.1,16,1134890,2987624,5975248,30800,2794,26153,779266.2787260222,2351325,1.036,1.078,1.472,1435784,0.481,2855729,0.478,0.025829,0.000231,0.000562
Edge,job_202101261615_0590,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.1,8,1965206,5533214,5533214,43689,2468,38948,1118476.0784924317,5150469,1.014,1.014,1.008,2423113,0.438,2423113,0.438,0.000006,0.000009,0.000009
Edge,job_202101261615_0510,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.1,16,1965206,5533214,5533214,75893,2950,72354,1095232.1196664078,5792193,1.019,1.019,1.015,2507116,0.453,2507116,0.453,0.000011,0.000025,0.000025
Edge,job_202101261615_0720,8,RoadCanada.vertex,InitializeSampleGD,10,0.015,0.2,16,1965206,5533214,5533214,70398,4016,64175,1082334.0243486315,5457943,1.019,1.019,1.019,2544774,0.460,2544774,0.460,0.000027,0.000023,0.000023
Edge,job_202101261615_0667,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.1,4,1965206,5533214,5533214,24210,2697,19369,1170246.5996036755,3904875,1.005,1.005,1.002,2298055,0.415,2298055,0.415,0.000001,0.000002,0.000002
Edge,job_202101261615_0380,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.15,8,1134890,2987624,5975248,32472,9925,20532,807618.4332529992,2206533,1.048,1.037,1.367,1226832,0.411,2452476,0.410,0.020015,0.000199,0.000255
Edge,job_202101261615_0597,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.1,16,1965206,5533214,5533214,78597,2082,74264,1098778.9402694313,5944585,1.018,1.018,1.023,2497450,0.451,2497450,0.451,0.000032,0.000023,0.000023
Edge,job_202101261615_0402,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.2,16,1134890,2987624,5975248,28452,2971,23629,826113.6111327551,2577914,1.041,1.082,1.472,1522265,0.510,3033327,0.508,0.035123,0.000131,0.000666
Edge,job_202101261615_0602,8,RoadCanada.vertex,InitializeSampleHD,10,0.01,0.15,8,1965206,5533214,5533214,40464,2693,35484,1111452.2379197371,4787114,1.012,1.012,1.016,2451857,0.443,2451857,0.443,0.000017,0.000009,0.000009
Edge,job_202101261615_0250,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.1,4,1134890,2987624,5975248,19933,3409,16105,826161.3744377812,1805132,1.037,1.033,1.079,909999,0.305,1816605,0.304,0.000519,0.000083,0.000085
Edge,job_202101261615_0316,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.2,4,1134890,2987624,5975248,21222,3581,17248,828810.4576600364,1871448,1.049,1.037,1.242,888134,0.297,1774824,0.297,0.004258,0.000457,0.000110
Edge,job_202101261615_0271,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.1,4,1134890,2987624,5975248,19104,3282,15319,844733.5024984019,1880079,1.046,1.047,1.144,932790,0.312,1856005,0.311,0.007758,0.000231,0.000188
Edge,job_202101261615_0735,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.1,16,685230,7600595,13298940,17938,3256,14254,555854.8896953267,1182223,1.050,1.397,1.388,1548958,0.204,2839927,0.214,0.012075,0.000394,0.005439
Edge,job_202101261615_0285,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.15,16,1134890,2987624,5975248,39120,3927,34771,811561.2660237314,2484938,1.052,1.066,1.530,1411321,0.472,2819947,0.472,0.020509,0.000169,0.000374
Edge,job_202101261615_0687,8,RoadCanada.vertex,InitializeSampleGD,15,0.01,0.15,16,1965206,5533214,5533214,81392,4339,74645,1097213.163999824,5975167,1.018,1.018,1.015,2500223,0.452,2500223,0.452,0.000009,0.000020,0.000020
Edge,job_202101261615_0657,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.1,16,1965206,5533214,5533214,76555,3211,71016,1089967.9224600513,5840076,1.020,1.020,1.017,2519913,0.455,2519913,0.455,0.000019,0.000022,0.000022
Edge,job_202101261615_0527,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.15,8,1965206,5533214,5533214,44443,3474,40517,1116676.0450472706,5224563,1.011,1.011,1.007,2429159,0.439,2429159,0.439,0.000007,0.000010,0.000010
Edge,job_202101261615_0283,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.15,4,1134890,2987624,5975248,20747,4024,16362,849605.0910033847,1842162,1.022,1.016,1.226,862603,0.289,1721525,0.288,0.004888,0.000092,0.000046
Edge,job_202101261615_0644,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.2,8,1965206,5533214,5533214,41441,2749,36210,1113029.7541116425,4856250,1.012,1.012,1.018,2449648,0.443,2449648,0.443,0.000021,0.000010,0.000010
Edge,job_202101261615_0743,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.015,0.1,8,685230,7600595,13298940,14630,3662,10671,550225.5360185098,1103031,1.049,1.128,1.306,1313360,0.173,2342001,0.176,0.009906,0.000285,0.001301
Edge,job_202101261615_0591,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.1,16,1965206,5533214,5533214,80632,2209,76001,1095528.7703323027,6130353,1.019,1.019,1.021,2500255,0.452,2500255,0.452,0.000031,0.000024,0.000024
Edge,job_202101261615_0505,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.1,4,1965206,5533214,5533214,21515,3130,17817,1164527.0449048374,3673277,1.007,1.007,1.006,2319765,0.419,2319765,0.419,0.000002,0.000003,0.000003
Edge,job_202101261615_0739,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.01,0.1,4,685230,7600595,13298940,12967,3600,8974,568339.5615283023,983203,1.050,1.154,1.095,1159856,0.153,2074073,0.156,0.001394,0.000158,0.001499
Edge,job_202101261615_0742,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.015,0.1,4,685230,7600595,13298940,12166,3030,8730,549180.772446146,1209256,1.049,1.144,1.341,1260263,0.166,2308958,0.174,0.025779,0.000991,0.001266
Edge,job_202101261615_0393,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.2,16,1134890,2987624,5975248,29238,2932,24286,797566.9691769335,2355074,1.036,1.063,1.436,1532945,0.513,3052688,0.511,0.037944,0.000127,0.000460
Edge,job_202101261615_0650,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.2,8,1965206,5533214,5533214,41037,3110,35420,1105398.8788561777,4735744,1.012,1.012,1.010,2471787,0.447,2471787,0.447,0.000020,0.000008,0.000008
Edge,job_202101261615_0424,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.1,4,1134890,2987624,5975248,19760,2811,15143,797053.6647968629,1911397,1.032,1.025,1.169,823831,0.276,1648280,0.276,0.004629,0.000094,0.000089
Edge,job_202101261615_0528,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.15,16,1965206,5533214,5533214,73395,3707,69252,1093461.791030152,5725335,1.016,1.016,1.019,2509670,0.454,2509670,0.454,0.000030,0.000020,0.000020
Edge,job_202101261615_0555,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.2,16,1965206,5533214,5533214,69570,3957,65139,1080088.7417600444,5450766,1.018,1.018,1.021,2549706,0.461,2549706,0.461,0.000027,0.000021,0.000021
Edge,job_202101261615_0468,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.2,16,1134890,2987624,5975248,32984,3278,27826,818792.0258510957,2561779,1.051,1.092,1.430,1434471,0.480,2866047,0.480,0.038755,0.000213,0.000565
Edge,job_202101261615_0589,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.1,4,1965206,5533214,5533214,24226,1799,20046,1162148.3677161972,3931872,1.004,1.004,1.004,2321135,0.419,2321135,0.419,0.000002,0.000002,0.000002
Edge,job_202101261615_0508,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.1,4,1965206,5533214,5533214,23908,3385,20090,1170476.6587943465,4000270,1.007,1.007,1.008,2295393,0.415,2295393,0.415,0.000009,0.000004,0.000004
Edge,job_202101261615_0499,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.1,4,1965206,5533214,5533214,21957,3009,18563,1158510.9999377467,3732158,1.004,1.004,1.005,2345716,0.424,2345716,0.424,0.000003,0.000002,0.000002
Edge,job_202101261615_0645,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.2,16,1965206,5533214,5533214,66297,2696,61221,1082294.617030747,5341394,1.019,1.019,1.025,2550257,0.461,2550257,0.461,0.000071,0.000022,0.000022
Edge,job_202101261615_0532,8,RoadCanada.vertex,InitializeSampleRD,15,0.015,0.15,4,1965206,5533214,5533214,21973,3267,18161,1165630.7221917652,3668973,1.007,1.007,1.003,2317028,0.419,2317028,0.419,0.000002,0.000004,0.000004
Edge,job_202101261615_0347,8,Youtube.vertex,InitializeSampleHD,5,0.02,0.1,8,1134890,2987624,5975248,25348,2366,21033,797722.7458036207,2362682,1.050,1.066,1.393,1209880,0.405,2415976,0.404,0.025710,0.000265,0.000584
Edge,job_202101261615_0287,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.15,8,1134890,2987624,5975248,26357,4963,20997,837064.9668843255,2341280,1.051,1.062,1.399,1130733,0.378,2246654,0.376,0.015375,0.000198,0.000349
Edge,job_202101261615_0665,8,RoadCanada.vertex,InitializeSampleGD,10,0.015,0.1,8,1965206,5533214,5533214,44550,3172,39349,1118943.555221952,5241044,1.014,1.014,1.017,2426065,0.438,2426065,0.438,0.000016,0.000013,0.000013
Edge,job_202101261615_0494,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,8,1965206,5533214,5533214,43253,3263,39461,1121862.410762427,5147336,1.012,1.012,1.013,2419885,0.437,2419885,0.437,0.000013,0.000010,0.000010
Edge,job_202101261615_0339,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.1,16,1134890,2987624,5975248,16855,2999,11957,774628.7576684195,2337853,1.032,1.111,1.429,1799328,0.602,3582158,0.599,0.028139,0.000124,0.001363
Edge,job_202101261615_0418,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.1,4,1134890,2987624,5975248,20586,3294,15455,821798.0338248599,2000143,1.043,1.033,1.208,870391,0.291,1740513,0.291,0.004620,0.000178,0.000107
Edge,job_202101261615_0404,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.2,8,1134890,2987624,5975248,25365,2385,21027,795302.9953396175,2302189,1.042,1.052,1.354,1129246,0.378,2250114,0.377,0.010787,0.000210,0.000109
Edge,job_202101261615_0322,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.2,4,1134890,2987624,5975248,20456,3512,16557,874986.7786529203,1982314,1.034,1.009,1.182,812241,0.272,1621817,0.271,0.003511,0.000085,0.000017
Edge,job_202101261615_0730,8,RoadCanada.vertex,InitializeSampleGD,15,0.02,0.2,4,1965206,5533214,5533214,24501,3613,18596,1181688.9844761188,3653115,1.004,1.004,1.005,2283178,0.413,2283178,0.413,0.000004,0.000002,0.000002
Edge,job_202101261615_0536,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.15,8,1965206,5533214,5533214,42218,3347,38325,1120423.205000234,5114080,1.011,1.011,1.001,2426281,0.438,2426281,0.438,0.000000,0.000008,0.000008
Edge,job_202101261615_0471,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.2,16,1134890,2987624,5975248,30566,2747,25752,798455.105387302,2420167,1.058,1.082,1.464,1478669,0.495,2950060,0.494,0.034480,0.000146,0.000588
Edge,job_202101261615_0503,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.1,8,1965206,5533214,5533214,43789,3910,39478,1119999.719999746,5198099,1.012,1.012,1.008,2426719,0.439,2426719,0.439,0.000006,0.000009,0.000009
Edge,job_202101261615_0435,8,Youtube.vertex,InitializeSampleGD,15,0.02,0.1,16,1134890,2987624,5975248,39408,2931,34566,793164.8798442753,2498241,1.049,1.066,1.547,1379813,0.462,2754247,0.461,0.026157,0.000225,0.000390
Edge,job_202101261615_0728,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.2,8,1965206,5533214,5533214,43958,3493,38064,1122300.4802545384,4974428,1.012,1.012,1.012,2427504,0.439,2427504,0.439,0.000014,0.000008,0.000008
Edge,job_202101261615_0497,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.1,8,1965206,5533214,5533214,43017,3580,38919,1117578.6280310887,5157973,1.012,1.012,1.012,2428216,0.439,2428216,0.439,0.000007,0.000009,0.000009
Edge,job_202101261615_0328,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.1,4,1134890,2987624,5975248,24178,3252,19080,878621.0430900357,2194712,1.042,1.035,1.201,787816,0.264,1571521,0.263,0.005528,0.000303,0.000110
Edge,job_202101261615_0457,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.15,4,1134890,2987624,5975248,21435,2827,16796,834664.1590576228,2037918,1.049,1.030,1.227,834230,0.279,1667176,0.279,0.004390,0.000418,0.000179
Edge,job_202101261615_0496,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.1,4,1965206,5533214,5533214,23591,3512,19580,1154285.3874308094,3812659,1.004,1.004,1.005,2353560,0.425,2353560,0.425,0.000002,0.000002,0.000002
