MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202102212220_0244,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.15,4,1965206,5533214,5533214,26132,5185,19590,1164956.640507856,3796346,1.006,1.006,1.009,2308666,0.417,2308666,0.417,0.000014,0.000002,0.000002
Edge,job_202102212220_0186,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,8,1965206,5533214,5533214,45066,4845,38588,1112388.370714265,4948099,1.012,1.012,1.013,2447546,0.442,2447546,0.442,0.000012,0.000011,0.000011
Edge,job_202102212220_0085,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,8,1965206,5533214,5533214,45977,4248,40203,1116559.4829528285,5163482,1.010,1.010,1.015,2429304,0.439,2429304,0.439,0.000018,0.000011,0.000011
Edge,job_202102212220_0269,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,16,1965206,5533214,5533214,79718,4883,73415,1086307.5221584057,5832637,1.018,1.018,1.020,2529346,0.457,2529346,0.457,0.000018,0.000021,0.000021
Edge,job_202102212220_0018,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,4,1965206,5533214,5533214,27349,4844,21069,1158526.1571437865,3964531,1.008,1.008,1.010,2325364,0.420,2325364,0.420,0.000014,0.000005,0.000005
Edge,job_202102212220_0319,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,4,1965206,5533214,5533214,26470,6524,18423,1160522.3568743183,3538263,1.007,1.007,1.005,2330325,0.421,2330325,0.421,0.000004,0.000004,0.000004
Edge,job_202102212220_0064,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.1,4,1965206,5533214,5533214,27331,4773,21068,1162113.4489371367,3971070,1.005,1.005,1.008,2312319,0.418,2312319,0.418,0.000008,0.000004,0.000004
Edge,job_202102212220_0232,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.15,8,1965206,5533214,5533214,45263,5438,38220,1113186.4227304615,4964026,1.014,1.014,1.011,2437949,0.441,2437949,0.441,0.000013,0.000009,0.000009
Edge,job_202102212220_0208,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.15,16,1965206,5533214,5533214,82716,5457,75707,1088174.4351274394,6012637,1.017,1.017,1.020,2524470,0.456,2524470,0.456,0.000022,0.000019,0.000019
Edge,job_202102212220_0260,8,RoadCanada.vertex,InitializeSampleCC,15,0.02,0.15,4,1965206,5533214,5533214,26083,5422,19074,1155743.2797154463,3621446,1.006,1.006,1.008,2345044,0.424,2345044,0.424,0.000006,0.000003,0.000003
