MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202101261615_2381,8,Youtube.vertex,InitializeSampleGD,0,0.01,0.1,16,1134890,2987624,5975248,19084,2555,14602,788201.8846141342,2429313,1.029,1.131,1.504,1649345,0.552,3278884,0.549,0.026667,0.000100,0.000981
Edge,job_202101261615_5107,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.01,0.15,16,685230,7600595,13298940,24661,6836,16026,527203.9150611953,1178695,1.050,1.414,1.510,1791046,0.236,3268801,0.246,0.017379,0.000435,0.005137
Edge,job_202101261615_5452,8,RoadItaly.vertex,InitializeSampleRD,10,0.02,0.1,16,6686493,7013978,14027956,126170,5255,119585,1998532.0706277105,10179973,1.009,1.010,1.010,5112609,0.729,10224837,0.729,0.000006,0.000006,0.000006
Edge,job_202101261615_3746,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.1,16,1965206,5533214,5533214,82874,3863,78561,1101890.1379355213,6187970,1.017,1.017,1.016,2487000,0.449,2487000,0.449,0.000012,0.000021,0.000021
Edge,job_202101261615_2734,8,BerkeleyStan.vertex,InitializeSampleGD,0,0.01,0.2,8,685230,7600595,13298940,18123,4432,11793,534794.9001934328,1175714,1.050,1.146,1.240,1460696,0.192,2616940,0.197,0.003673,0.000233,0.001219
Edge,job_202101261615_2602,8,RoadCanada.vertex,InitializeSampleGD,0,0.01,0.2,16,1965206,5533214,5533214,78526,5379,70794,1091899.44457107,5792868,1.016,1.016,1.021,2517468,0.455,2517468,0.455,0.000027,0.000020,0.000020
Edge,job_202101261615_2379,8,Youtube.vertex,InitializeSampleGD,0,0.01,0.1,16,1134890,2987624,5975248,35924,2725,31165,782135.7675838304,2465404,1.051,1.059,1.474,1421587,0.476,2839616,0.475,0.034686,0.000209,0.000438
Edge,job_202101261615_5064,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.1,16,685230,7600595,13298940,19438,2968,14720,518454.65379078896,1135054,1.050,1.390,1.405,1830911,0.241,3353717,0.252,0.007275,0.000307,0.004863
Edge,job_202101261615_3504,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.15,16,1134890,2987624,5975248,15254,3137,10160,731089.5773325195,2095012,1.055,1.088,1.497,1877587,0.628,3736424,0.625,0.024854,0.000090,0.001404
Edge,job_202101261615_2387,8,Youtube.vertex,InitializeSampleGD,0,0.015,0.1,8,1134890,2987624,5975248,26229,2939,21425,753347.8507032432,2185651,1.050,1.029,1.361,1186782,0.397,2365390,0.396,0.013812,0.000139,0.000135
Edge,job_202101261615_2775,8,RoadItaly.vertex,InitializeSampleGD,0,0.01,0.1,4,6686493,7013978,14027956,49107,7671,36489,3048696.4682973647,8030416,1.003,1.003,1.003,4088702,0.583,8176726,0.583,0.000001,0.000001,0.000001
Edge,job_202101261615_4223,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.1,16,1965206,5533214,5533214,79927,2533,75153,1101235.8523637913,5998660,1.016,1.016,1.021,2488955,0.450,2488955,0.450,0.000034,0.000021,0.000021
Edge,job_202101261615_5178,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.02,0.15,8,685230,7600595,13298940,15173,3069,10416,534169.4554536577,1152644,1.050,1.366,1.316,1664030,0.219,3015970,0.227,0.006217,0.000308,0.003397
Edge,job_202101261615_3292,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.2,16,1134890,2987624,5975248,22857,4229,18184,775646.8914485282,2223575,1.042,1.073,1.471,1611664,0.539,3203443,0.536,0.022645,0.000198,0.000758
Edge,job_202101261615_6249,8,LiveJournal.vertex,InitializeSampleGD,0,0.02,0.15,16,4847571,68993773,86220856,235301,24568,203551,3224105.5186182773,12530594,1.049,1.157,1.298,26199164,0.380,33294849,0.386,0.011419,0.000130,0.000724
Edge,job_202101261615_2993,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.1,16,1134890,2987624,5975248,19867,4004,15486,799886.9279249634,2401716,1.034,1.075,1.423,1667390,0.558,3316623,0.555,0.030061,0.000066,0.001027
Edge,job_202101261615_6013,8,RoadItaly.vertex,InitializeSampleHD,5,0.01,0.2,4,6686493,7013978,14027956,44294,8306,31112,3087019.246454396,7645852,1.002,1.002,1.001,4034382,0.575,8068686,0.575,0.000000,0.000000,0.000000
Edge,job_202101261615_5085,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.01,0.15,4,685230,7600595,13298940,13823,3588,8313,573206.6442627852,998717,1.049,1.074,1.056,971172,0.128,1688346,0.127,0.000245,0.000260,0.001081
Edge,job_202101261615_2895,8,RoadItaly.vertex,InitializeSampleGD,0,0.02,0.2,4,6686493,7013978,14027956,52435,14797,33084,3161867.139745114,7810682,1.002,1.003,1.005,3962317,0.565,7925201,0.565,0.000001,0.000000,0.000001
Edge,job_202101261615_6262,8,LiveJournal.vertex,InitializeSampleGD,0,0.01,0.2,16,4847571,68993773,86220856,195198,10934,176503,3201413.9224639516,11843398,1.048,1.193,1.278,26807709,0.389,34113930,0.396,0.011889,0.000086,0.000471
Edge,job_202101261615_4108,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.2,4,1965206,5533214,5533214,22279,3600,18182,1178489.506921259,3598344,1.007,1.007,1.004,2286811,0.413,2286811,0.413,0.000002,0.000004,0.000004
Edge,job_202101261615_5655,8,RoadItaly.vertex,InitializeSampleRD,5,0.015,0.2,4,6686493,7013978,14027956,43304,7967,33978,3117620.8492192742,7616907,1.000,1.001,1.001,4019659,0.573,8038855,0.573,0.000000,0.000000,0.000000
Edge,job_202101261615_3552,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.15,4,1134890,2987624,5975248,17848,2868,13048,838583.5422149174,2031950,1.026,1.020,1.310,865393,0.290,1720283,0.288,0.007803,0.000094,0.000055
Edge,job_202101261615_3495,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.15,4,1134890,2987624,5975248,22217,3292,16983,863457.0185697536,2036589,1.048,1.025,1.202,793072,0.265,1583751,0.265,0.010392,0.000281,0.000084
Edge,job_202101261615_3149,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,4,1134890,2987624,5975248,21386,3513,17399,856060.7041629653,1997331,1.048,1.020,1.166,933207,0.312,1865448,0.312,0.008022,0.000140,0.000041
Edge,job_202101261615_5891,8,RoadItaly.vertex,InitializeSampleHD,5,0.01,0.15,16,6686493,7013978,14027956,134501,9837,119784,2068220.5499695605,10021871,1.009,1.014,1.010,5056538,0.721,10111754,0.721,0.000009,0.000004,0.000005
Edge,job_202101261615_5195,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.15,8,685230,7600595,13298940,15078,3028,10400,548223.0606896288,1108503,1.050,1.232,1.270,1443748,0.190,2599294,0.195,0.004635,0.000243,0.003260
Edge,job_202101261615_2768,8,BerkeleyStan.vertex,InitializeSampleGD,0,0.02,0.2,16,685230,7600595,13298940,24970,4205,18843,515207.6464298538,1255603,1.050,1.429,1.388,1879474,0.247,3447117,0.259,0.005677,0.000501,0.005360
Edge,job_202101261615_4632,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.02,0.1,4,685230,7600595,13298940,10883,3444,7102,598051.0293785629,1002112,1.029,1.062,1.373,832694,0.110,1474391,0.111,0.012869,0.000131,0.000308
