MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Vertex,job_202102241051_0116,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,8,1965206,5533214,5533214,38882,5637,31453,3321877.015682718,3787742,1.006,1.006,1.004,2595818,0.469,2595818,0.469,0.000001,0.000001,0.000001
Vertex,job_202102250107_0151,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,4,6686493,7013978,14027956,115580,14318,98073,1.1462173126571283E7,14667059,1.004,1.003,1.001,2958425,0.422,6017048,0.429,0.000000,0.000001,0.000001
Vertex,job_202102241051_0334,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.15,16,1134890,2987624,5975248,99980,10800,18489,1911817.0651723554,1733425,2.157,1.954,1.046,1487242,0.498,2968553,0.497,0.000155,0.034899,0.024421
Vertex,job_202102241051_0432,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.2,8,1134890,2987624,5975248,94341,10398,16729,1960935.4698128584,1863044,1.610,1.529,1.047,1112850,0.372,2222827,0.372,0.000441,0.020508,0.015037
Vertex,job_202102241051_0270,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.1,8,1134890,2987624,5975248,91081,11294,15810,1922254.445823664,1860217,1.621,1.522,1.046,1129904,0.378,2254539,0.377,0.000425,0.029093,0.020888
Vertex,job_202102241051_0234,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,8,1965206,5533214,5533214,38405,5569,31039,3331130.26539861,3753400,1.007,1.007,1.004,2579430,0.466,2579430,0.466,0.000002,0.000003,0.000003
Vertex,job_202102241051_0441,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.2,8,1134890,2987624,5975248,94217,11021,14699,1933852.6353737912,1786539,2.114,1.893,1.046,1308082,0.438,2610234,0.437,0.000278,0.032735,0.022157
Vertex,job_202102241051_0071,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,8,1965206,5533214,5533214,38738,4952,32149,3337289.4397794716,3891235,1.004,1.004,1.004,2560645,0.463,2560645,0.463,0.000002,0.000003,0.000003
Vertex,job_202102250107_0130,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.15,16,6686493,7013978,14027956,426075,14303,407574,1.242962297416307E7,25398823,1.008,1.009,1.008,2680747,0.382,5595193,0.399,0.000006,0.000004,0.000006
Vertex,job_202102250107_0245,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.2,16,6686493,7013978,14027956,430215,14222,412095,1.244346803689625E7,25576006,1.007,1.007,1.007,2667960,0.380,5575414,0.397,0.000006,0.000005,0.000006
Vertex,job_202102241051_0274,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.1,4,1134890,2987624,5975248,88168,11965,9246,1910135.7072901665,1663949,1.507,1.421,1.048,1004687,0.336,2003894,0.335,0.000390,0.026923,0.017804
Vertex,job_202102241051_0419,8,Youtube.vertex,InitializeSampleCC,10,0.01,0.2,4,1134890,2987624,5975248,90365,11939,10171,1937492.6569758507,1667662,1.287,1.264,1.047,891212,0.298,1778374,0.298,0.000566,0.020841,0.015231
Vertex,job_202102250107_0100,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.15,8,6686493,7013978,14027956,213397,14382,195691,1.1890285552017631E7,20300576,1.003,1.002,1.001,2912737,0.415,5980345,0.426,0.000000,0.000000,0.000000
Vertex,job_202102250107_0133,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.15,4,6686493,7013978,14027956,110461,14078,93227,1.142334208971681E7,14393254,1.002,1.001,1.001,2982495,0.425,6069937,0.433,0.000000,0.000001,0.000000
Vertex,job_202102250107_0181,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.2,8,6686493,7013978,14027956,218251,15875,198099,1.1888574630952243E7,20167070,1.002,1.001,1.001,2917493,0.416,5991143,0.427,0.000000,0.000000,0.000000
Vertex,job_202102241051_0197,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,8,1965206,5533214,5533214,38729,6804,30224,3323773.6438272377,3659735,1.005,1.005,1.002,2604171,0.471,2604171,0.471,0.000000,0.000002,0.000002
Vertex,job_202102241051_0069,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,4,1965206,5533214,5533214,25429,4944,18912,3344591.2768367967,3468802,1.002,1.002,1.001,2314287,0.418,2314287,0.418,0.000000,0.000000,0.000000
Vertex,job_202102241051_0472,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.2,4,1134890,2987624,5975248,86504,9483,9701,1939287.0447092394,1648884,1.533,1.446,1.047,925129,0.310,1844684,0.309,0.000484,0.022008,0.016113
Vertex,job_202102241051_0235,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,16,1965206,5533214,5533214,41415,6865,32950,2993850.9758842713,2628984,1.005,1.005,1.005,3415808,0.617,3415808,0.617,0.000001,0.000001,0.000001
Vertex,job_202102241051_0437,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.2,4,1134890,2987624,5975248,90636,10327,10763,1937659.332056084,1715193,1.522,1.441,1.040,963361,0.322,1913915,0.320,0.000373,0.022508,0.016173
Vertex,job_202102250107_0040,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.1,16,6686493,7013978,14027956,419500,14161,401149,1.2432429564326007E7,25437253,1.008,1.009,1.008,2674889,0.381,5591943,0.399,0.000006,0.000005,0.000006
Vertex,job_202102250107_0073,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.1,8,6686493,7013978,14027956,221024,9717,207298,1.1919506266053608E7,20662557,1.002,1.002,1.001,2894306,0.413,5941119,0.424,0.000000,0.000000,0.000000
Vertex,job_202102241051_0347,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.15,4,1134890,2987624,5975248,89738,10461,10512,1931834.3632605814,1719316,1.400,1.315,1.047,985869,0.330,1967030,0.329,0.000496,0.018115,0.012221
Vertex,job_202102241051_0237,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,16,1965206,5533214,5533214,41582,7066,32912,2995379.525289031,2631117,1.007,1.007,1.006,3412352,0.617,3412352,0.617,0.000001,0.000002,0.000002
Vertex,job_202102241051_0096,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.15,4,1965206,5533214,5533214,26305,6107,18552,3337667.287707992,3382249,1.004,1.004,1.003,2328214,0.421,2328214,0.421,0.000001,0.000002,0.000002
Vertex,job_202102241051_0168,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,4,1965206,5533214,5533214,24949,6117,17091,3366611.74606091,3340465,1.002,1.002,1.001,2263195,0.409,2263195,0.409,0.000000,0.000000,0.000000
Vertex,job_202102250107_0019,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.1,8,6686493,7013978,14027956,213252,12381,197721,1.1901372025766158E7,20245473,1.002,1.002,1.001,2906677,0.414,5967655,0.425,0.000000,0.000000,0.000000
Vertex,job_202102241051_0193,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,4,1965206,5533214,5533214,25602,5794,17963,3344494.314898534,3211830,1.004,1.004,1.004,2329147,0.421,2329147,0.421,0.000002,0.000002,0.000002
Vertex,job_202102241051_0103,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,4,1965206,5533214,5533214,25373,6138,17566,3339331.128874693,3246480,1.006,1.006,1.004,2336026,0.422,2336026,0.422,0.000002,0.000003,0.000003
Vertex,job_202102241051_0035,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,8,1965206,5533214,5533214,37061,4437,30869,3318033.047301814,3771979,1.006,1.006,1.003,2609378,0.472,2609378,0.472,0.000001,0.000002,0.000002
Vertex,job_202102241051_0328,8,Youtube.vertex,InitializeSampleCC,5,0.01,0.15,4,1134890,2987624,5975248,87493,10968,9083,1905907.6193978023,1613893,1.784,1.625,1.048,988380,0.331,1973893,0.330,0.000328,0.035599,0.023664
Vertex,job_202102250107_0167,8,RoadItaly.vertex,InitializeSampleCC,5,0.01,0.2,4,6686493,7013978,14027956,118230,16627,97633,1.1448806582340077E7,14431450,1.001,1.001,1.000,2970924,0.424,6037863,0.430,0.000000,0.000000,0.000000
Vertex,job_202102241051_0459,8,Youtube.vertex,InitializeSampleCC,15,0.015,0.2,8,1134890,2987624,5975248,90274,11015,12715,1912455.4857336902,1729344,2.226,1.927,1.045,1341302,0.449,2677236,0.448,0.000229,0.037438,0.024316
Vertex,job_202102241051_0130,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,4,1965206,5533214,5533214,25247,5385,18037,3361166.316527257,3409483,1.003,1.003,1.001,2278597,0.412,2278597,0.412,0.000000,0.000001,0.000001
Vertex,job_202102250107_0054,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.1,8,6686493,7013978,14027956,214423,11061,199606,1.1908433525251903E7,20431084,1.002,1.001,1.001,2902271,0.414,5955713,0.425,0.000000,0.000000,0.000000
Vertex,job_202102250107_0020,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.1,16,6686493,7013978,14027956,417763,13439,400675,1.2418820818280933E7,25314178,1.008,1.009,1.008,2685310,0.383,5611639,0.400,0.000005,0.000005,0.000006
Vertex,job_202102250107_0082,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.1,8,6686493,7013978,14027956,215474,11108,200477,1.19082602721006E7,20493076,1.002,1.002,1.001,2900534,0.414,5952181,0.424,0.000000,0.000000,0.000000
Vertex,job_202102241051_0393,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.15,4,1134890,2987624,5975248,87239,10596,9420,1897555.9458695631,1624151,1.665,1.535,1.047,993213,0.332,1982454,0.332,0.000394,0.035638,0.025014
Vertex,job_202102250107_0236,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.2,16,6686493,7013978,14027956,427225,12216,410834,1.242574792134887E7,25561095,1.007,1.008,1.008,2679396,0.382,5599250,0.399,0.000005,0.000004,0.000005
Vertex,job_202102241051_0111,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.15,16,1965206,5533214,5533214,41649,5447,34412,3002643.184812935,2680804,1.005,1.005,1.004,3400423,0.615,3400423,0.615,0.000002,0.000002,0.000002
Vertex,job_202102250107_0059,8,RoadItaly.vertex,InitializeSampleCC,5,0.02,0.1,4,6686493,7013978,14027956,109606,10362,95411,1.145824714559917E7,14729433,1.004,1.003,1.001,2958555,0.422,6022656,0.429,0.000000,0.000001,0.000001
Vertex,job_202102250107_0202,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.2,16,6686493,7013978,14027956,424181,13976,406478,1.2433811152332924E7,25569706,1.008,1.009,1.008,2673865,0.381,5588282,0.398,0.000007,0.000006,0.000007
Vertex,job_202102241051_0066,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,16,1965206,5533214,5533214,40885,4909,34248,2994157.9788604677,2699442,1.007,1.007,1.006,3413211,0.617,3413211,0.617,0.000002,0.000003,0.000003
Vertex,job_202102241051_0060,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,4,1965206,5533214,5533214,24087,4141,18209,3330307.5459938496,3314379,1.004,1.004,1.002,2347486,0.424,2347486,0.424,0.000001,0.000003,0.000003
Vertex,job_202102241051_0166,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,4,1965206,5533214,5533214,25875,6092,18070,3359529.2185175153,3286443,1.004,1.004,1.003,2300522,0.416,2300522,0.416,0.000001,0.000002,0.000002
Vertex,job_202102250107_0144,8,RoadItaly.vertex,InitializeSampleCC,5,0.02,0.15,8,6686493,7013978,14027956,215750,12326,199641,1.189930632436453E7,20373360,1.002,1.001,1.001,2904189,0.414,5966114,0.425,0.000000,0.000000,0.000000
Vertex,job_202102241051_0058,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,4,1965206,5533214,5533214,24234,4442,18040,3322920.8347557383,3389750,1.006,1.006,1.005,2337823,0.423,2337823,0.423,0.000003,0.000007,0.000007
Vertex,job_202102250107_0177,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.2,4,6686493,7013978,14027956,113305,14910,94672,1.1431784846754374E7,14346947,1.001,1.001,1.000,2982201,0.425,6064246,0.432,0.000000,0.000000,0.000000
Vertex,job_202102250107_0220,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.2,16,6686493,7013978,14027956,414174,13389,397148,1.241852267678E7,25286995,1.008,1.009,1.008,2683795,0.383,5610714,0.400,0.000005,0.000005,0.000006
Vertex,job_202102241051_0228,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.2,16,1965206,5533214,5533214,40308,5647,32956,2994797.413979504,2632113,1.005,1.005,1.006,3414180,0.617,3414180,0.617,0.000002,0.000003,0.000003
Vertex,job_202102241051_0196,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,8,1965206,5533214,5533214,37851,6104,30113,3329104.6994240903,3782941,1.003,1.003,1.002,2574661,0.465,2574661,0.465,0.000001,0.000002,0.000002
Vertex,job_202102241051_0221,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.2,4,1965206,5533214,5533214,24265,5547,16960,3350187.4075206206,3250501,1.006,1.006,1.002,2304150,0.416,2304150,0.416,0.000001,0.000003,0.000003
Vertex,job_202102250107_0157,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,16,6686493,7013978,14027956,412519,12088,396822,1.2415438015755279E7,25242045,1.006,1.008,1.007,2682803,0.382,5614507,0.400,0.000005,0.000004,0.000004
Vertex,job_202102241051_0305,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.1,8,1134890,2987624,5975248,93897,11156,16522,1940777.5015257143,1928064,1.735,1.627,1.046,1141198,0.382,2278636,0.381,0.000368,0.025120,0.017085
Vertex,job_202102241051_0466,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.2,8,1134890,2987624,5975248,91519,10833,13005,1939501.6223749907,1776865,1.890,1.751,1.043,1255916,0.420,2502844,0.419,0.000234,0.025648,0.017914
Vertex,job_202102250107_0081,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.1,8,6686493,7013978,14027956,223358,14048,205973,1.193439885213601E7,20597370,1.004,1.003,1.001,2885461,0.411,5921436,0.422,0.000000,0.000001,0.000000
Vertex,job_202102241051_0132,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,4,1965206,5533214,5533214,25118,6298,17334,3340114.3199779135,3221643,1.003,1.003,1.001,2336776,0.422,2336776,0.422,0.000000,0.000002,0.000002
Vertex,job_202102241051_0356,8,Youtube.vertex,InitializeSampleCC,5,0.015,0.15,4,1134890,2987624,5975248,87205,10352,9551,1910322.391007796,1616293,1.503,1.377,1.048,1029868,0.345,2056296,0.344,0.000399,0.030564,0.020618
Vertex,job_202102250107_0182,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.2,16,6686493,7013978,14027956,420849,17425,399478,1.240251020433588E7,25342269,1.007,1.009,1.008,2694748,0.384,5630243,0.401,0.000004,0.000003,0.000004
Vertex,job_202102241051_0017,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,8,1965206,5533214,5533214,40650,6011,32980,3345178.1575190937,4049974,1.004,1.004,1.004,2539186,0.459,2539186,0.459,0.000002,0.000003,0.000003
Vertex,job_202102241051_0177,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.2,4,1965206,5533214,5533214,26800,6030,19068,3374154.933765443,3419223,1.004,1.004,1.002,2265826,0.409,2265826,0.409,0.000000,0.000002,0.000002
Vertex,job_202102241051_0477,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.2,8,1134890,2987624,5975248,91978,10436,13934,1911123.9180499755,1763168,2.195,1.983,1.047,1332411,0.446,2658432,0.445,0.000228,0.042690,0.029002
Vertex,job_202102241051_0008,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,8,1965206,5533214,5533214,38574,4925,32037,3328828.6903984915,3909862,1.009,1.009,1.005,2583088,0.467,2583088,0.467,0.000003,0.000005,0.000005
Vertex,job_202102241051_0195,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.2,4,1965206,5533214,5533214,26212,5900,18688,3358970.51665603,3420162,1.004,1.004,1.001,2285272,0.413,2285272,0.413,0.000000,0.000002,0.000002
Vertex,job_202102241051_0214,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.2,8,1965206,5533214,5533214,37118,5473,29867,3331412.1374450005,3712775,1.008,1.008,1.006,2586613,0.467,2586613,0.467,0.000004,0.000006,0.000006
Vertex,job_202102241051_0395,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.15,8,1134890,2987624,5975248,94110,10810,15168,1942374.1052861074,1849490,1.525,1.431,1.043,1137330,0.381,2272371,0.380,0.000249,0.020666,0.014021
Vertex,job_202102241051_0383,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.15,4,1134890,2987624,5975248,89095,10953,10896,1950866.7407030219,1767123,1.169,1.144,1.024,915361,0.306,1829419,0.306,0.000051,0.003228,0.002387
Vertex,job_202102250107_0110,8,RoadItaly.vertex,InitializeSampleCC,15,0.01,0.15,16,6686493,7013978,14027956,419240,13926,401571,1.243800878582123E7,25459029,1.007,1.009,1.008,2674691,0.381,5584961,0.398,0.000005,0.000004,0.000005
Vertex,job_202102241051_0233,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.2,8,1965206,5533214,5533214,38838,5606,31458,3359966.0982078775,3938069,1.016,1.016,1.008,2508102,0.453,2508102,0.453,0.000005,0.000011,0.000011
Vertex,job_202102241051_0057,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.1,16,1965206,5533214,5533214,41921,6017,34255,2998800.272908127,2705836,1.007,1.007,1.006,3405012,0.615,3405012,0.615,0.000002,0.000003,0.000003
Vertex,job_202102250107_0218,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.2,16,6686493,7013978,14027956,407974,14658,389901,1.2398162753482617E7,25030446,1.007,1.008,1.008,2694986,0.384,5636059,0.402,0.000005,0.000004,0.000005
Vertex,job_202102250107_0219,8,RoadItaly.vertex,InitializeSampleCC,15,0.015,0.2,16,6686493,7013978,14027956,427578,18817,404912,1.241948748885193E7,25460380,1.008,1.009,1.008,2679299,0.382,5604955,0.400,0.000004,0.000003,0.000004
Vertex,job_202102241051_0013,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,4,1965206,5533214,5533214,26951,4936,20415,3363920.4921560963,3788978,1.003,1.003,1.002,2246338,0.406,2246338,0.406,0.000000,0.000001,0.000001
Vertex,job_202102241051_0173,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.2,16,1965206,5533214,5533214,40935,6821,32428,2998549.2342176633,2643846,1.007,1.007,1.006,3409139,0.616,3409139,0.616,0.000002,0.000003,0.000003
Vertex,job_202102241051_0338,8,Youtube.vertex,InitializeSampleCC,10,0.01,0.15,4,1134890,2987624,5975248,89258,11323,10945,1948781.4747723471,1860231,1.230,1.184,1.006,927197,0.310,1847823,0.309,0.000011,0.004151,0.002487
Vertex,job_202102250107_0035,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.1,8,6686493,7013978,14027956,210940,11096,196227,1.1896831375287266E7,20330948,1.003,1.001,1.001,2907339,0.415,5966149,0.425,0.000000,0.000000,0.000000
Vertex,job_202102250107_0092,8,RoadItaly.vertex,InitializeSampleCC,5,0.01,0.15,16,6686493,7013978,14027956,425985,13235,408907,1.2445714531899162E7,25701707,1.008,1.009,1.008,2668590,0.380,5572105,0.397,0.000005,0.000004,0.000005
Vertex,job_202102241051_0009,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,8,1965206,5533214,5533214,39375,5232,32499,3359211.3450410934,4041910,1.009,1.009,1.006,2509758,0.454,2509758,0.454,0.000004,0.000006,0.000006
Vertex,job_202102250107_0190,8,RoadItaly.vertex,InitializeSampleCC,15,0.01,0.2,8,6686493,7013978,14027956,218525,15893,198682,1.190665979211266E7,20327213,1.001,1.002,1.001,2904293,0.414,5962422,0.425,0.000000,0.000000,0.000000
Vertex,job_202102241051_0135,8,RoadCanada.vertex,InitializeSampleCC,15,0.015,0.15,8,1965206,5533214,5533214,37918,5963,30359,3301689.6407557707,3670879,1.005,1.005,1.004,2634450,0.476,2634450,0.476,0.000002,0.000002,0.000002
Vertex,job_202102241051_0068,8,RoadCanada.vertex,InitializeSampleCC,10,0.02,0.1,4,1965206,5533214,5533214,26152,4826,19739,3361656.9989904314,3627218,1.003,1.003,1.004,2271354,0.410,2271354,0.410,0.000001,0.000001,0.000001
Vertex,job_202102250107_0046,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.1,8,6686493,7013978,14027956,216766,11374,201712,1.190438081745198E7,20629859,1.002,1.002,1.001,2903793,0.414,5958549,0.425,0.000000,0.000000,0.000000
Vertex,job_202102241051_0113,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.15,4,1965206,5533214,5533214,25325,5555,18089,3346469.1574223,3423591,1.003,1.003,1.005,2289865,0.414,2289865,0.414,0.000004,0.000002,0.000002
Vertex,job_202102241051_0089,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,8,1965206,5533214,5533214,36787,5714,29230,3285043.1683036755,3476888,1.004,1.004,1.003,2687143,0.486,2687143,0.486,0.000001,0.000002,0.000002
Vertex,job_202102241051_0192,8,RoadCanada.vertex,InitializeSampleCC,15,0.01,0.2,16,1965206,5533214,5533214,40929,6063,33049,2999666.4723128974,2643265,1.007,1.007,1.005,3408493,0.616,3408493,0.616,0.000002,0.000003,0.000003
Vertex,job_202102241051_0303,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.1,4,1134890,2987624,5975248,89069,10879,10195,1901541.3982822527,1692353,1.472,1.391,1.047,1047091,0.350,2092493,0.350,0.000401,0.026231,0.018711
Vertex,job_202102241051_0339,8,Youtube.vertex,InitializeSampleCC,10,0.01,0.15,4,1134890,2987624,5975248,88981,11434,9705,1920874.2623691254,1742004,1.674,1.547,1.046,1055281,0.353,2103415,0.352,0.000381,0.026693,0.018250
Vertex,job_202102241051_0319,8,Youtube.vertex,InitializeSampleCC,15,0.02,0.1,4,1134890,2987624,5975248,89872,10577,12206,1928938.6454905507,1835392,1.220,1.220,1.039,906493,0.303,1805237,0.302,0.000600,0.017086,0.013758
Vertex,job_202102250107_0034,8,RoadItaly.vertex,InitializeSampleCC,5,0.015,0.1,4,6686493,7013978,14027956,109596,11306,94774,1.144168805965012E7,14633861,1.000,1.001,1.000,2969820,0.423,6042419,0.431,0.000000,0.000000,0.000000
Vertex,job_202102241051_0265,8,Youtube.vertex,InitializeSampleCC,15,0.01,0.1,4,1134890,2987624,5975248,86882,12257,11376,1942697.7883891757,1903529,1.198,1.182,1.019,883832,0.296,1763668,0.295,0.000021,0.005251,0.004103
Vertex,job_202102241051_0479,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.2,16,1134890,2987624,5975248,97266,11068,20871,1913818.560428003,1750583,2.252,1.964,1.047,1412668,0.473,2819808,0.472,0.000198,0.045675,0.031062
Vertex,job_202102250107_0155,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.15,16,6686493,7013978,14027956,411293,13064,394924,1.2431633534234008E7,25298777,1.007,1.008,1.007,2672624,0.381,5591309,0.399,0.000006,0.000005,0.000006
Vertex,job_202102241051_0396,8,Youtube.vertex,InitializeSampleCC,10,0.02,0.15,8,1134890,2987624,5975248,88144,11495,13400,1921778.6308193575,1790400,1.476,1.385,1.045,1237644,0.414,2468312,0.413,0.000393,0.025611,0.018209
Vertex,job_202102250107_0027,8,RoadItaly.vertex,InitializeSampleCC,15,0.01,0.1,8,6686493,7013978,14027956,215735,13469,198963,1.191167770283904E7,20414335,1.002,1.001,1.001,2902435,0.414,5955772,0.425,0.000000,0.000000,0.000000
Vertex,job_202102241051_0004,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.1,4,1965206,5533214,5533214,25846,5678,18691,3332943.3560652155,3498860,1.008,1.008,1.006,2327024,0.421,2327024,0.421,0.000005,0.000006,0.000006
Vertex,job_202102250107_0103,8,RoadItaly.vertex,InitializeSampleCC,10,0.01,0.15,16,6686493,7013978,14027956,419774,13234,402629,1.2420743091250485E7,25341162,1.008,1.008,1.008,2683809,0.383,5605768,0.400,0.000006,0.000005,0.000005
Vertex,job_202102250107_0230,8,RoadItaly.vertex,InitializeSampleCC,10,0.02,0.2,4,6686493,7013978,14027956,110782,11897,94913,1.1432450897586383E7,14508996,1.002,1.001,1.000,2973125,0.424,6047021,0.431,0.000000,0.000000,0.000000
Vertex,job_202102241051_0059,8,RoadCanada.vertex,InitializeSampleCC,5,0.02,0.1,4,1965206,5533214,5533214,26009,4683,19632,3349480.279207914,3566760,1.004,1.004,1.004,2295614,0.415,2295614,0.415,0.000002,0.000003,0.000003
Vertex,job_202102241051_0122,8,RoadCanada.vertex,InitializeSampleCC,10,0.015,0.15,4,1965206,5533214,5533214,25003,5144,18124,3352706.7457587956,3466654,1.003,1.003,1.002,2271924,0.411,2271924,0.411,0.000001,0.000002,0.000002
Vertex,job_202102250107_0140,8,RoadItaly.vertex,InitializeSampleCC,5,0.02,0.15,4,6686493,7013978,14027956,110097,11534,94825,1.1448121886152757E7,14587880,1.001,1.000,1.000,2963797,0.423,6033421,0.430,0.000000,0.000000,0.000000
Vertex,job_202102241051_0090,8,RoadCanada.vertex,InitializeSampleCC,5,0.01,0.15,8,1965206,5533214,5533214,38107,6102,30382,3326716.6058286782,3804590,1.004,1.004,1.003,2583545,0.467,2583545,0.467,0.000002,0.000002,0.000002
Vertex,job_202102241051_0304,8,Youtube.vertex,InitializeSampleCC,5,0.02,0.1,8,1134890,2987624,5975248,94210,10603,16266,1937419.338641183,1875491,1.728,1.590,1.047,1120758,0.375,2236872,0.374,0.000361,0.022689,0.015276
Vertex,job_202102241051_0455,8,Youtube.vertex,InitializeSampleCC,15,0.015,0.2,4,1134890,2987624,5975248,87179,10763,9674,1923549.211855193,1682402,1.342,1.306,1.046,1019267,0.341,2034246,0.340,0.000373,0.021964,0.015795
Vertex,job_202102241051_0032,8,RoadCanada.vertex,InitializeSampleCC,5,0.015,0.1,4,1965206,5533214,5533214,24843,4434,18686,3327469.0402795756,3432856,1.003,1.003,1.003,2345800,0.424,2345800,0.424,0.000001,0.000001,0.000001
Vertex,job_202102250107_0044,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.1,8,6686493,7013978,14027956,215450,11198,200512,1.1910856399942242E7,20456890,1.003,1.002,1.001,2900551,0.414,5952995,0.424,0.000000,0.000001,0.000000
Vertex,job_202102250107_0206,8,RoadItaly.vertex,InitializeSampleCC,10,0.015,0.2,8,6686493,7013978,14027956,220838,13900,203310,1.1928815178631546E7,20401141,1.001,1.001,1.001,2891440,0.412,5933786,0.423,0.000000,0.000000,0.000000
Vertex,job_202102250107_0085,8,RoadItaly.vertex,InitializeSampleCC,15,0.02,0.1,16,6686493,7013978,14027956,424514,11782,409048,1.2455758621284645E7,25565758,1.007,1.008,1.008,2659307,0.379,5560173,0.396,0.000005,0.000005,0.000006
Vertex,job_202102241051_0016,8,RoadCanada.vertex,InitializeSampleCC,10,0.01,0.1,8,1965206,5533214,5533214,38166,6077,30479,3343863.8983795037,3932070,1.003,1.003,1.004,2534608,0.458,2534608,0.458,0.000001,0.000001,0.000001
