MODE,JOB_ID,WORKERS,FILE,ALGO,TAU,SIGMA,BETA,NUMPARTITIONS,VERTICES,REAL EDGES, VIRTUAL EDGES,Time,Sampling Time,Total LP,Score,Migrations,R MaxNorm unbalance,V MaxNorm unbalance,Vertex MaxNorm unbalance,#real EC,#real EC (%%),#virtual EC,#virtual EC (%%),Vertex Balance JSD,Real Edge Balance JSD,Virtual Edge Balance JSD
Edge,job_202101261615_1223,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.2,16,1965206,5533214,5533214,69991,4440,63095,1084892.7572699278,5393537,1.017,1.017,1.014,2542893,0.460,2542893,0.460,0.000013,0.000018,0.000018
Edge,job_202101261615_1370,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.015,0.15,16,685230,7600595,13298940,21440,3219,16560,528698.6260015105,1206409,1.050,1.380,1.374,1760236,0.232,3217524,0.242,0.005965,0.000387,0.003595
Edge,job_202101261615_0842,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.1,16,1134890,2987624,5975248,30981,3098,25995,810302.4992856066,2375978,1.042,1.066,1.467,1510514,0.506,3014314,0.504,0.037427,0.000154,0.000503
Edge,job_202101261615_1229,8,RoadCanada.vertex,InitializeSampleGD,5,0.015,0.2,16,1965206,5533214,5533214,77251,3460,71263,1083595.5576344784,5815700,1.016,1.016,1.021,2539486,0.459,2539486,0.459,0.000023,0.000021,0.000021
Edge,job_202101261615_1089,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.1,4,1965206,5533214,5533214,24916,3784,18386,1154720.1368091658,3816593,1.007,1.007,1.009,2336220,0.422,2336220,0.422,0.000007,0.000003,0.000003
Edge,job_202101261615_1074,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.2,4,1965206,5533214,5533214,22053,3833,17764,1167062.7631607351,3567995,1.005,1.005,1.005,2321801,0.420,2321801,0.420,0.000005,0.000003,0.000003
Edge,job_202101261615_0856,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.1,8,1134890,2987624,5975248,28036,2608,23512,809967.8775393389,2337988,1.048,1.035,1.351,1218196,0.408,2428041,0.406,0.019907,0.000198,0.000175
Edge,job_202101261615_1300,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.2,8,685230,7600595,13298940,12748,3694,8609,546260.53637711,1153026,1.050,1.221,1.264,1364929,0.180,2464278,0.185,0.013236,0.000830,0.003397
Edge,job_202101261615_1343,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.015,0.1,16,685230,7600595,13298940,20294,3192,15550,518891.05770395667,1143963,1.050,1.409,1.412,1806000,0.238,3279356,0.247,0.009258,0.000329,0.004575
Edge,job_202101261615_1104,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.1,4,1965206,5533214,5533214,21832,1982,17562,1156484.626031319,3661475,1.006,1.006,1.007,2337900,0.423,2337900,0.423,0.000005,0.000003,0.000003
Edge,job_202101261615_0774,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.1,4,1134890,2987624,5975248,17319,3884,12957,815697.4223687656,1923789,1.019,1.022,1.215,946463,0.317,1884707,0.315,0.007152,0.000024,0.000062
Edge,job_202101261615_1246,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.1,8,685230,7600595,13298940,13420,3186,9836,579814.5607909597,1097693,1.048,1.176,1.308,879503,0.116,1546977,0.116,0.020023,0.000139,0.001511
Edge,job_202101261615_1496,8,Youtube.vertex,BGRAP,5,0.01,0.1,8,1134890,2987624,5975248,22900,0,22407,634850.0728868368,2176866,1.049,1.047,1.349,1250581,0.419,2489687,0.417,0.010230,0.000386,0.000254
Edge,job_202101261615_1206,8,RoadCanada.vertex,InitializeSampleGD,15,0.015,0.15,4,1965206,5533214,5533214,24331,3132,18743,1170127.6480785133,3779218,1.006,1.006,1.004,2299390,0.416,2299390,0.416,0.000006,0.000003,0.000003
Edge,job_202101261615_1408,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.01,0.1,8,685230,7600595,13298940,19799,6855,11252,562723.4072158026,1114447,1.050,1.152,1.233,1251682,0.165,2211180,0.166,0.007999,0.000360,0.002175
Edge,job_202101261615_0945,8,Youtube.vertex,InitializeSampleGD,15,0.02,0.1,4,1134890,2987624,5975248,21294,2704,16768,826648.4379173295,2090578,1.024,1.018,1.162,891283,0.298,1785629,0.299,0.003900,0.000063,0.000045
Edge,job_202101261615_1238,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.2,16,1965206,5533214,5533214,77615,3915,71405,1097595.2296820674,5869776,1.018,1.018,1.017,2502063,0.452,2502063,0.452,0.000016,0.000018,0.000018
Edge,job_202101261615_1168,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.1,8,1965206,5533214,5533214,44235,3432,38524,1116269.7686037493,5134101,1.012,1.012,1.014,2436937,0.440,2436937,0.440,0.000011,0.000011,0.000011
Edge,job_202101261615_0864,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.1,4,1134890,2987624,5975248,19108,2622,14617,849394.9885919568,1992903,1.013,1.037,1.425,851456,0.285,1702092,0.285,0.016837,0.000010,0.000097
Edge,job_202101261615_1381,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.01,0.2,8,685230,7600595,13298940,16551,3662,11105,548012.4821665888,1095560,1.049,1.171,1.166,1333295,0.175,2375433,0.179,0.003416,0.000241,0.001789
Edge,job_202101261615_1377,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.15,4,685230,7600595,13298940,12634,3732,7045,578688.7490908707,989804,1.040,1.031,1.101,840101,0.111,1440881,0.108,0.001446,0.000257,0.000333
Edge,job_202101261615_1209,8,RoadCanada.vertex,InitializeSampleGD,5,0.02,0.15,4,1965206,5533214,5533214,23225,2559,18302,1165394.7591280504,3601996,1.008,1.008,1.009,2329190,0.421,2329190,0.421,0.000005,0.000006,0.000006
Edge,job_202101261615_1285,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.15,8,685230,7600595,13298940,16270,3469,12349,578881.3829167675,1113058,1.050,1.102,1.390,1019576,0.134,1775262,0.133,0.019538,0.000781,0.001935
Edge,job_202101261615_1405,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.2,8,685230,7600595,13298940,15986,3391,10741,559207.2634317864,1081160,1.050,1.100,1.362,1064105,0.140,1850916,0.139,0.006807,0.000116,0.000770
Edge,job_202101261615_1033,8,RoadCanada.vertex,InitializeSampleRD,10,0.01,0.15,8,1965206,5533214,5533214,42383,3547,38294,1116110.498983053,5017683,1.014,1.014,1.011,2434054,0.440,2434054,0.440,0.000006,0.000011,0.000011
Edge,job_202101261615_1257,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.1,4,685230,7600595,13298940,11514,3359,7795,577526.3045416985,999100,1.042,1.072,1.073,774988,0.102,1333986,0.100,0.000777,0.000106,0.000780
Edge,job_202101261615_1094,8,RoadCanada.vertex,InitializeSampleHD,5,0.015,0.1,16,1965206,5533214,5533214,78796,2789,73819,1095433.7811110762,6011231,1.018,1.018,1.017,2504447,0.453,2504447,0.453,0.000027,0.000023,0.000023
Edge,job_202101261615_1288,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.015,0.15,8,685230,7600595,13298940,14184,3600,10194,579793.7683061261,1132894,1.050,1.222,1.390,958661,0.126,1693011,0.127,0.019767,0.000667,0.002389
Edge,job_202101261615_1164,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.1,4,1965206,5533214,5533214,26114,3109,20598,1168304.6358573183,4013845,1.006,1.006,1.005,2304705,0.417,2304705,0.417,0.000002,0.000003,0.000003
Edge,job_202101261615_0764,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.1,16,1134890,2987624,5975248,27554,3743,23286,766446.3978928354,2151889,1.045,1.073,1.547,1554147,0.520,3093235,0.518,0.029503,0.000148,0.000622
Edge,job_202101261615_0983,8,Youtube.vertex,InitializeSampleGD,15,0.01,0.2,16,1134890,2987624,5975248,14844,3120,9864,664004.8987570158,1939810,1.045,1.102,1.517,1943807,0.651,3871979,0.648,0.024474,0.000125,0.000986
Edge,job_202101261615_1363,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.015,0.15,8,685230,7600595,13298940,15798,3422,10671,556486.8962436554,1083417,1.050,1.104,1.244,1295934,0.171,2279162,0.171,0.005790,0.000343,0.001073
Edge,job_202101261615_0979,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.2,8,1134890,2987624,5975248,28394,3008,23434,808372.3841876294,2421517,1.046,1.042,1.377,1081423,0.362,2162058,0.362,0.017286,0.000185,0.000109
Edge,job_202101261615_0957,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.15,4,1134890,2987624,5975248,20974,2878,16200,849940.0737469135,2071793,1.039,1.040,1.261,831334,0.278,1661757,0.278,0.005387,0.000147,0.000153
Edge,job_202101261615_1472,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.015,0.2,16,685230,7600595,13298940,21715,3958,15942,533397.5214504595,1153523,1.050,1.372,1.257,1664294,0.219,3004132,0.226,0.005191,0.000237,0.003986
Edge,job_202101261615_1023,8,RoadCanada.vertex,InitializeSampleRD,10,0.02,0.1,4,1965206,5533214,5533214,23461,3190,19680,1169512.1350809976,3937119,1.006,1.006,1.004,2289924,0.414,2289924,0.414,0.000002,0.000003,0.000003
Edge,job_202101261615_1135,8,RoadCanada.vertex,InitializeSampleHD,15,0.02,0.15,8,1965206,5533214,5533214,43382,2338,38811,1115919.4372696464,5131215,1.011,1.011,1.010,2435865,0.440,2435865,0.440,0.000011,0.000008,0.000008
Edge,job_202101261615_0911,8,Youtube.vertex,InitializeSampleHD,15,0.015,0.2,16,1134890,2987624,5975248,30542,6189,22322,838421.0655613263,2495638,1.041,1.082,1.503,1482188,0.496,2949786,0.494,0.032633,0.000081,0.000689
Edge,job_202101261615_0901,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.2,8,1134890,2987624,5975248,15799,2903,10994,765631.3906845282,2000575,1.016,1.070,1.290,1564961,0.524,3102596,0.519,0.015667,0.000123,0.000520
Edge,job_202101261615_1523,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,8,685230,7600595,13298940,18537,0,18035,473837.68155198137,1328591,1.050,1.239,1.141,1793278,0.236,3144746,0.236,0.003630,0.000188,0.002384
Edge,job_202101261615_1400,8,BerkeleyStan.vertex,InitializeSampleHD,5,0.02,0.2,16,685230,7600595,13298940,23726,3750,18233,533775.1004085798,1234882,1.050,1.391,1.537,1829775,0.241,3369006,0.253,0.012265,0.000395,0.004185
Edge,job_202101261615_1424,8,BerkeleyStan.vertex,InitializeSampleGD,15,0.015,0.1,16,685230,7600595,13298940,23003,3575,17795,558722.0239851541,1227933,1.050,1.370,1.425,1572422,0.207,2893141,0.218,0.008538,0.000347,0.003398
Edge,job_202101261615_0773,8,Youtube.vertex,InitializeSampleRD,10,0.015,0.1,16,1134890,2987624,5975248,21852,3452,17956,765575.2579903346,2186586,1.043,1.086,1.443,1655974,0.554,3289767,0.551,0.025812,0.000076,0.000742
Edge,job_202101261615_0785,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.1,16,1134890,2987624,5975248,29797,3672,25642,820043.204950234,2478803,1.050,1.062,1.434,1492828,0.500,2979102,0.499,0.035832,0.000179,0.000482
Edge,job_202101261615_1069,8,RoadCanada.vertex,InitializeSampleRD,10,0.015,0.2,8,1965206,5533214,5533214,40231,3894,35790,1118235.0986508958,4832841,1.011,1.011,1.006,2437269,0.440,2437269,0.440,0.000005,0.000010,0.000010
Edge,job_202101261615_1250,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.1,16,685230,7600595,13298940,22408,6390,15688,554044.622538301,1356231,1.050,1.455,1.522,1500733,0.197,2739542,0.206,0.022010,0.000638,0.004589
Edge,job_202101261615_1507,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,4,1965206,5533214,5533214,21312,0,20268,1149222.0617304356,4104588,1.008,1.008,1.009,2348921,0.425,2348921,0.425,0.000005,0.000005,0.000005
Edge,job_202101261615_1091,8,RoadCanada.vertex,InitializeSampleHD,15,0.01,0.1,16,1965206,5533214,5533214,76614,2746,71697,1097806.7532696011,5953288,1.016,1.016,1.019,2499776,0.452,2499776,0.452,0.000018,0.000020,0.000020
Edge,job_202101261615_1358,8,BerkeleyStan.vertex,InitializeSampleHD,10,0.01,0.15,16,685230,7600595,13298940,20409,3504,15171,526995.6914863996,1194991,1.050,1.385,1.399,1610315,0.212,2948650,0.222,0.012534,0.000315,0.004700
Edge,job_202101261615_1158,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.2,4,1965206,5533214,5533214,23741,2675,18750,1164011.9661589519,3643219,1.007,1.007,1.003,2327253,0.421,2327253,0.421,0.000001,0.000005,0.000005
Edge,job_202101261615_1130,8,RoadCanada.vertex,InitializeSampleHD,5,0.02,0.15,16,1965206,5533214,5533214,74416,2872,69264,1086782.6424758814,5743251,1.018,1.018,1.019,2528705,0.457,2528705,0.457,0.000032,0.000020,0.000020
Edge,job_202101261615_0809,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,16,1134890,2987624,5975248,32802,3510,28769,811998.6493942231,2463882,1.044,1.070,1.515,1427634,0.478,2842341,0.476,0.028383,0.000137,0.000533
Edge,job_202101261615_0786,8,Youtube.vertex,InitializeSampleRD,5,0.01,0.15,4,1134890,2987624,5975248,17846,3834,13544,843163.7273991136,1834234,1.033,1.024,1.288,914345,0.306,1827435,0.306,0.004773,0.000065,0.000058
Edge,job_202101261615_1192,8,RoadCanada.vertex,InitializeSampleGD,5,0.01,0.15,8,1965206,5533214,5533214,42887,3949,36532,1115973.3194606607,4996910,1.011,1.011,1.012,2437975,0.441,2437975,0.441,0.000010,0.000012,0.000012
Edge,job_202101261615_0978,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.2,4,1134890,2987624,5975248,20296,3046,15323,816325.3050883951,1845893,1.013,1.038,1.190,881452,0.295,1759581,0.294,0.002822,0.000013,0.000131
Edge,job_202101261615_1126,8,RoadCanada.vertex,InitializeSampleHD,15,0.015,0.15,8,1965206,5533214,5533214,40433,3346,34949,1105906.8192699861,4771739,1.011,1.011,1.019,2463551,0.445,2463551,0.445,0.000029,0.000010,0.000010
Edge,job_202101261615_1350,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.1,4,685230,7600595,13298940,11635,3218,6679,576708.9713995593,1004378,1.048,1.075,1.134,1037796,0.137,1842045,0.139,0.003574,0.000277,0.000413
Edge,job_202101261615_1240,8,RoadCanada.vertex,InitializeSampleGD,10,0.02,0.2,8,1965206,5533214,5533214,40177,3703,34121,1112848.3476024219,4659901,1.011,1.011,1.011,2451684,0.443,2451684,0.443,0.000009,0.000008,0.000008
Edge,job_202101261615_0916,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.2,8,1134890,2987624,5975248,21246,2433,16807,819383.6136102555,2176092,1.076,1.039,1.350,1145289,0.383,2282351,0.382,0.017820,0.000318,0.000259
Edge,job_202101261615_1054,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.15,8,1965206,5533214,5533214,41326,3165,37538,1123462.1353804544,4987480,1.012,1.012,1.007,2415562,0.437,2415562,0.437,0.000003,0.000007,0.000007
Edge,job_202101261615_0839,8,Youtube.vertex,InitializeSampleRD,15,0.02,0.2,16,1134890,2987624,5975248,34102,3614,30000,812771.4022058159,2395759,1.040,1.057,1.491,1429300,0.478,2855114,0.478,0.024025,0.000143,0.000297
Edge,job_202101261615_1475,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.2,16,685230,7600595,13298940,24133,4207,17860,543538.5894094679,1200129,1.050,1.395,1.373,1595936,0.210,2907368,0.219,0.010667,0.000329,0.003810
Edge,job_202101261615_1500,8,Youtube.vertex,BGRAP,5,0.01,0.1,16,1134890,2987624,5975248,49127,0,48642,638937.3301631471,2849365,1.049,1.061,1.499,1406123,0.471,2811191,0.470,0.015471,0.000223,0.000422
Edge,job_202101261615_1013,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.1,16,1965206,5533214,5533214,79705,2841,76255,1102293.2258577214,6117156,1.017,1.017,1.016,2486600,0.449,2486600,0.449,0.000011,0.000020,0.000020
Edge,job_202101261615_0848,8,Youtube.vertex,InitializeSampleHD,15,0.01,0.1,16,1134890,2987624,5975248,26401,2570,21949,792222.3275707498,2303366,1.054,1.056,1.480,1545170,0.517,3074363,0.515,0.029421,0.000134,0.000458
Edge,job_202101261615_1011,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.1,4,1965206,5533214,5533214,23100,2661,19891,1169774.915301318,3990682,1.006,1.006,1.007,2296729,0.415,2296729,0.415,0.000005,0.000003,0.000003
Edge,job_202101261615_1230,8,RoadCanada.vertex,InitializeSampleGD,10,0.015,0.2,4,1965206,5533214,5533214,23745,4310,17012,1168658.201842259,3526196,1.008,1.008,1.012,2322859,0.420,2322859,0.420,0.000009,0.000004,0.000004
Edge,job_202101261615_0990,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.2,4,1134890,2987624,5975248,22036,2759,17349,843437.2231891725,2132300,1.048,1.052,1.178,827648,0.277,1654073,0.277,0.003174,0.000146,0.000251
Edge,job_202101261615_0795,8,Youtube.vertex,InitializeSampleRD,5,0.015,0.15,4,1134890,2987624,5975248,19915,3760,15636,856801.5212101147,1943944,1.047,1.059,1.107,869053,0.291,1733886,0.290,0.003506,0.000363,0.000230
Edge,job_202101261615_0920,8,Youtube.vertex,InitializeSampleHD,15,0.02,0.2,16,1134890,2987624,5975248,18959,2525,14409,776236.5440800954,2125528,1.039,1.069,1.406,1749532,0.586,3480991,0.583,0.025290,0.000080,0.000697
Edge,job_202101261615_1062,8,RoadCanada.vertex,InitializeSampleRD,15,0.01,0.2,4,1965206,5533214,5533214,24460,4822,19174,1171237.5883017671,3759259,1.004,1.004,1.006,2296795,0.415,2296795,0.415,0.000005,0.000002,0.000002
Edge,job_202101261615_1513,8,RoadCanada.vertex,BGRAP,5,0.01,0.1,16,1965206,5533214,5533214,78504,0,77480,1112374.449714109,6292141,1.018,1.018,1.016,2457180,0.444,2457180,0.444,0.000011,0.000022,0.000022
Edge,job_202101261615_1084,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.1,8,1965206,5533214,5533214,44704,3837,38665,1120817.3987621386,5170935,1.008,1.008,1.009,2420101,0.437,2420101,0.437,0.000010,0.000009,0.000009
Edge,job_202101261615_1296,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.02,0.15,4,685230,7600595,13298940,11223,3536,7264,605400.9400793333,1009491,1.028,1.070,1.326,685988,0.090,1174550,0.088,0.006600,0.000122,0.000537
Edge,job_202101261615_0877,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.15,8,1134890,2987624,5975248,26982,2856,22170,833093.512547425,2383120,1.047,1.089,1.332,1062284,0.356,2117009,0.354,0.017667,0.000327,0.000351
Edge,job_202101261615_1028,8,RoadCanada.vertex,InitializeSampleRD,15,0.02,0.1,16,1965206,5533214,5533214,76691,2864,73254,1102728.8073175522,5903808,1.017,1.017,1.015,2483606,0.449,2483606,0.449,0.000011,0.000018,0.000018
Edge,job_202101261615_0905,8,Youtube.vertex,InitializeSampleHD,5,0.015,0.2,16,1134890,2987624,5975248,26466,2903,21464,800086.9239422453,2308065,1.080,1.068,1.469,1521308,0.509,3030224,0.507,0.030731,0.000180,0.000667
Edge,job_202101261615_0965,8,Youtube.vertex,InitializeSampleGD,15,0.015,0.15,16,1134890,2987624,5975248,31774,2916,26995,785345.5693823126,2377432,1.059,1.080,1.627,1435711,0.481,2864477,0.479,0.034743,0.000285,0.000398
Edge,job_202101261615_0840,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.1,4,1134890,2987624,5975248,19939,2796,15301,839004.3294779566,1789767,1.049,1.036,1.213,824719,0.276,1648866,0.276,0.003617,0.000146,0.000128
Edge,job_202101261615_1078,8,RoadCanada.vertex,InitializeSampleRD,10,0.02,0.2,8,1965206,5533214,5533214,41000,3273,37185,1116045.8541741949,4880137,1.015,1.015,1.017,2444819,0.442,2444819,0.442,0.000015,0.000015,0.000015
Edge,job_202101261615_1159,8,RoadCanada.vertex,InitializeSampleHD,10,0.02,0.2,8,1965206,5533214,5533214,41992,3511,36066,1108042.2067624382,4850158,1.011,1.011,1.018,2458864,0.444,2458864,0.444,0.000030,0.000008,0.000008
Edge,job_202101261615_1455,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.02,0.15,4,685230,7600595,13298940,13081,3670,7619,570601.8569606033,1008258,1.048,1.074,1.096,999730,0.132,1765910,0.133,0.002911,0.000281,0.000364
Edge,job_202101261615_0789,8,Youtube.vertex,InitializeSampleRD,10,0.01,0.15,4,1134890,2987624,5975248,19721,3809,15519,844969.589961855,1915450,1.037,1.016,1.165,811553,0.272,1620625,0.271,0.005318,0.000244,0.000019
Edge,job_202101261615_0868,8,Youtube.vertex,InitializeSampleHD,5,0.01,0.15,8,1134890,2987624,5975248,26783,2976,21874,785519.4085073716,2229586,1.046,1.045,1.447,1174211,0.393,2344982,0.392,0.011918,0.000232,0.000169
Edge,job_202101261615_0879,8,Youtube.vertex,InitializeSampleHD,10,0.015,0.15,4,1134890,2987624,5975248,19225,2442,14826,846934.0813893145,1985894,1.018,1.042,1.260,917779,0.307,1829114,0.306,0.008237,0.000020,0.000223
Edge,job_202101261615_1495,8,Youtube.vertex,BGRAP,5,0.01,0.1,8,1134890,2987624,5975248,28128,0,27682,641110.0375424069,2513813,1.046,1.053,1.330,1175419,0.393,2349432,0.393,0.004538,0.000103,0.000289
Edge,job_202101261615_1222,8,RoadCanada.vertex,InitializeSampleGD,10,0.01,0.2,8,1965206,5533214,5533214,45557,4644,38247,1115596.3722838883,5072024,1.011,1.011,1.010,2439064,0.441,2439064,0.441,0.000006,0.000009,0.000009
Edge,job_202101261615_0804,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.15,4,1134890,2987624,5975248,17036,3441,13150,825128.9406707985,1933761,1.027,1.015,1.154,1016571,0.340,2027252,0.339,0.005714,0.000047,0.000047
Edge,job_202101261615_1351,8,BerkeleyStan.vertex,InitializeSampleHD,15,0.02,0.1,8,685230,7600595,13298940,21995,8846,11500,553738.7431565339,1145881,1.050,1.148,1.296,1251379,0.165,2167046,0.163,0.008014,0.000410,0.001478
Edge,job_202101261615_0958,8,Youtube.vertex,InitializeSampleGD,5,0.015,0.15,8,1134890,2987624,5975248,24488,2870,19671,775735.725169769,2271570,1.040,1.056,1.376,1297443,0.434,2585693,0.433,0.021705,0.000126,0.000384
Edge,job_202101261615_1245,8,BerkeleyStan.vertex,InitializeSampleRD,5,0.01,0.1,4,685230,7600595,13298940,9903,3566,5945,583163.6984199266,969339,1.030,1.041,1.343,736794,0.097,1277813,0.096,0.009432,0.000065,0.000118
Edge,job_202101261615_1021,8,RoadCanada.vertex,InitializeSampleRD,5,0.02,0.1,8,1965206,5533214,5533214,41766,2877,38370,1121548.0848560175,5064215,1.011,1.011,1.011,2417867,0.437,2417867,0.437,0.000006,0.000009,0.000009
Edge,job_202101261615_0924,8,Youtube.vertex,InitializeSampleGD,10,0.01,0.1,4,1134890,2987624,5975248,20249,2688,15805,816317.2323593724,1975814,1.048,1.012,1.268,940884,0.315,1880684,0.315,0.004900,0.000137,0.000032
Edge,job_202101261615_0970,8,Youtube.vertex,InitializeSampleGD,10,0.02,0.15,8,1134890,2987624,5975248,23611,3501,18301,772458.1191007602,2203163,1.048,1.053,1.345,1235682,0.414,2468745,0.413,0.023238,0.000225,0.000139
Edge,job_202101261615_1312,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.015,0.2,8,685230,7600595,13298940,15977,4031,11512,555356.823172906,1094228,1.050,1.157,1.318,1274801,0.168,2266107,0.170,0.007795,0.000210,0.001555
Edge,job_202101261615_1275,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.15,4,685230,7600595,13298940,10975,3758,6830,597135.194668525,1038385,1.028,1.057,1.166,637597,0.084,1110455,0.083,0.002536,0.000068,0.000445
Edge,job_202101261615_0807,8,Youtube.vertex,InitializeSampleRD,10,0.02,0.15,4,1134890,2987624,5975248,18643,3354,14830,840529.2833671126,1843627,1.027,1.027,1.275,903706,0.302,1803655,0.302,0.004211,0.000051,0.000095
Edge,job_202101261615_0833,8,Youtube.vertex,InitializeSampleRD,5,0.02,0.2,16,1134890,2987624,5975248,19978,4258,15289,757862.0163537461,2099426,1.152,1.080,1.496,1712295,0.573,3403839,0.570,0.028204,0.000486,0.000528
Edge,job_202101261615_0888,8,Youtube.vertex,InitializeSampleHD,10,0.02,0.15,4,1134890,2987624,5975248,20189,2341,15831,858942.3149230321,1823217,1.044,1.041,1.332,894569,0.299,1781960,0.298,0.011887,0.000314,0.000141
Edge,job_202101261615_1466,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.01,0.2,16,685230,7600595,13298940,22424,4268,16113,519906.9187852539,1193200,1.050,1.526,1.404,1855793,0.244,3420045,0.257,0.005386,0.000339,0.004705
Edge,job_202101261615_1039,8,RoadCanada.vertex,InitializeSampleRD,5,0.015,0.15,8,1965206,5533214,5533214,37922,3457,33969,1112019.254269972,4605919,1.013,1.013,1.011,2449149,0.443,2449149,0.443,0.000010,0.000010,0.000010
Edge,job_202101261615_0776,8,Youtube.vertex,InitializeSampleRD,15,0.015,0.1,16,1134890,2987624,5975248,28453,3941,24000,766983.7493515278,2222167,1.031,1.083,1.605,1513519,0.507,3011348,0.504,0.031149,0.000066,0.000434
Edge,job_202101261615_0871,8,Youtube.vertex,InitializeSampleHD,10,0.01,0.15,8,1134890,2987624,5975248,24193,3044,19294,830215.4166465774,2210912,1.044,1.033,1.417,1173988,0.393,2341007,0.392,0.020653,0.000278,0.000246
Edge,job_202101261615_1289,8,BerkeleyStan.vertex,InitializeSampleRD,15,0.015,0.15,16,685230,7600595,13298940,19818,3916,15385,526359.0073933727,1177041,1.050,1.446,1.462,1713412,0.225,3121445,0.235,0.014270,0.000300,0.005512
Edge,job_202101261615_1525,8,BerkeleyStan.vertex,BGRAP,5,0.01,0.1,8,685230,7600595,13298940,16094,0,15574,489671.6266449189,1367082,1.049,1.147,1.322,1654016,0.218,2925578,0.220,0.007215,0.000252,0.001717
Edge,job_202101261615_1277,8,BerkeleyStan.vertex,InitializeSampleRD,10,0.01,0.15,16,685230,7600595,13298940,16937,3756,12662,549356.171909343,1245596,1.050,1.373,1.467,1457868,0.192,2650299,0.199,0.020080,0.000476,0.003863
Edge,job_202101261615_1419,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.015,0.1,4,685230,7600595,13298940,15133,3856,9363,563469.6465509894,1046452,1.049,1.090,1.159,1145248,0.151,1950084,0.147,0.001764,0.000658,0.001062
Edge,job_202101261615_1453,8,BerkeleyStan.vertex,InitializeSampleGD,5,0.02,0.15,8,685230,7600595,13298940,16589,4262,10345,556753.5925742695,1081754,1.049,1.222,1.290,1312010,0.173,2353351,0.177,0.005911,0.000212,0.001943
Edge,job_202101261615_1111,8,RoadCanada.vertex,InitializeSampleHD,5,0.01,0.15,8,1965206,5533214,5533214,44113,2934,38936,1113823.9311576174,5080702,1.008,1.008,1.012,2447250,0.442,2447250,0.442,0.000014,0.000008,0.000008
Edge,job_202101261615_1429,8,BerkeleyStan.vertex,InitializeSampleGD,10,0.02,0.1,8,685230,7600595,13298940,16755,3524,11318,547566.18179082,1073636,1.050,1.189,1.342,1359163,0.179,2441520,0.184,0.005826,0.000248,0.001916
Edge,job_202101261615_1097,8,RoadCanada.vertex,InitializeSampleHD,10,0.015,0.1,16,1965206,5533214,5533214,73729,2200,69120,1098193.707840644,5741440,1.019,1.019,1.016,2498567,0.452,2498567,0.452,0.000011,0.000020,0.000020
